"","Ind_ID","GENDER","Car_Owner","Propert_Owner","CHILDREN","Annual_income","Type_Income","EDUCATION","Marital_status","Housing_type","Employed_days","Mobile_phone","Work_Phone","Phone","EMAIL_ID","Family_Members","label","Birthday_date","age","Employed"
"1018",5099877,"F","Y","Y",0,103500,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,1,0,2,0,1964-07-22,59,"n"
"1019",5099900,"M","Y","Y",0,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-6853,1,0,0,0,2,0,1968-03-13,55,"y"
"1020",5099907,"F","N","Y",2,112500,"Working","Incomplete higher","Married","House / apartment",-1860,1,0,0,0,4,0,1993-12-21,29,"y"
"1021",5099914,"F","N","Y",2,126000,"Working","Secondary / secondary special","Married","House / apartment",-1587,1,1,1,0,4,0,1996-06-15,27,"y"
"1022",5099948,"F","Y","N",0,185400,"Commercial associate","Secondary / secondary special","Married","House / apartment",-3229,1,0,0,0,2,0,1983-07-07,40,"y"
"1023",5099957,"F","Y","Y",1,225000,"Commercial associate","Higher education","Married","House / apartment",-460,1,0,0,0,3,0,1993-02-12,30,"y"
"1024",5099980,"M","N","Y",0,90000,"Working","Secondary / secondary special","Separated","House / apartment",-1069,1,0,0,0,1,0,1982-08-29,41,"y"
"1025",5100000,"F","N","N",1,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-3414,1,0,0,0,3,0,1982-03-15,41,"y"
"1027",5100027,"F","Y","N",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-11542,1,0,0,0,2,0,1971-01-01,52,"y"
"1028",5100098,"F","N","Y",0,90000,"Working","Secondary / secondary special","Married","House / apartment",-826,1,0,0,0,2,0,1994-03-07,29,"y"
"1029",5100106,"M","Y","N",0,81000,"Working","Secondary / secondary special","Married","House / apartment",-3261,1,1,1,0,2,0,1975-07-16,48,"y"
"1030",5100133,"M","Y","Y",2,270000,"Commercial associate","Higher education","Married","House / apartment",-1891,1,0,0,0,4,0,1985-09-06,38,"y"
"1031",5100171,"M","Y","Y",0,450000,"Pensioner","Higher education","Married","House / apartment",365243,1,0,0,0,2,0,1976-07-14,47,"n"
"1032",5100220,"M","Y","Y",2,315000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-6123,1,0,0,0,4,0,1982-04-28,41,"y"
"1034",5100373,"F","N","Y",2,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-3960,1,0,0,0,4,0,1988-09-17,35,"y"
"1035",5100394,"M","N","Y",1,315000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-3900,1,0,0,0,3,0,1990-04-01,33,"y"
"1036",5100430,"M","Y","N",0,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-613,1,0,0,0,1,1,1979-03-27,44,"y"
"1037",5100461,"M","Y","Y",1,202500,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-2499,1,0,0,0,3,0,1989-11-22,33,"y"
"1038",5100464,"M","Y","Y",1,315000,"Working","Higher education","Married","House / apartment",-552,1,0,1,0,3,0,1976-06-22,47,"y"
"1039",5104868,"F","N","Y",0,112500,"Working","Higher education","Married","House / apartment",-4004,1,0,0,0,2,0,1990-09-21,33,"y"
"1040",5104945,"F","N","Y",3,67500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-412,1,1,1,0,5,0,1978-03-08,45,"y"
"1041",5104953,"M","Y","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-2422,1,0,0,0,2,0,1964-07-09,59,"y"
"1042",5104981,"F","N","N",0,112500,"Pensioner","Secondary / secondary special","Separated","Municipal apartment",365243,1,0,0,0,1,0,1964-09-02,59,"n"
"1043",5105045,"M","N","Y",0,225000,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,0,0,1,1,1961-01-31,62,"n"
"1045",5105067,"M","N","Y",0,157500,"Working","Incomplete higher","Married","House / apartment",-453,1,1,1,0,2,0,1986-06-06,37,"y"
"1046",5105069,"M","N","Y",0,157500,"Working","Incomplete higher","Married","House / apartment",-453,1,1,1,0,2,0,1986-06-06,37,"y"
"1047",5105137,"F","N","Y",0,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-1032,1,0,0,0,1,0,1996-08-17,27,"y"
"1048",5105150,"F","N","Y",0,90000,"Working","Higher education","Married","House / apartment",-1763,1,0,0,0,2,0,1972-01-13,51,"y"
"1049",5105159,"M","N","Y",2,450000,"Commercial associate","Higher education","Married","House / apartment",-2187,1,1,1,0,4,0,1990-05-20,33,"y"
"1050",5105185,"M","N","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-848,1,1,0,0,2,0,1979-08-19,44,"y"
"1051",5105227,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-2128,1,0,0,0,2,0,1976-05-06,47,"y"
"1052",5105291,"F","N","N",0,112500,"Working","Secondary / secondary special","Widow","With parents",-818,1,1,1,0,1,0,1995-11-08,28,"y"
"1053",5105395,"F","N","Y",0,135000,"Working","Incomplete higher","Single / not married","House / apartment",-575,1,0,0,0,1,0,1993-12-16,29,"y"
"1054",5105412,"F","N","Y",2,135000,"Working","Secondary / secondary special","Married","House / apartment",-1518,1,0,0,0,4,0,1988-12-14,34,"y"
"1055",5105422,"F","N","Y",0,193500,"Working","Secondary / secondary special","Single / not married","House / apartment",-9683,1,0,0,0,1,0,1973-05-18,50,"y"
"1056",5105436,"M","N","Y",2,112500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-2317,1,0,0,0,4,0,1984-07-30,39,"y"
"1057",5105466,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1966-03-11,57,"n"
"1058",5105499,"F","N","Y",0,202500,"Working","Higher education","Married","House / apartment",-1495,1,0,0,0,2,0,1994-09-05,29,"y"
"1059",5105535,"M","Y","Y",0,126000,"Pensioner","Secondary / secondary special","Separated","House / apartment",365243,1,0,1,0,1,0,1968-04-14,55,"n"
"1060",5105550,"F","N","Y",0,112500,"Working","Higher education","Married","With parents",-825,1,0,0,0,2,0,1998-05-26,25,"y"
"1061",5105555,"F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-4532,1,0,0,0,2,0,1969-09-03,54,"y"
"1062",5105556,"F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-4532,1,0,0,0,2,0,1969-09-03,54,"y"
"1063",5105560,"F","N","Y",0,202500,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-4410,1,0,0,1,2,0,1977-11-05,46,"y"
"1064",5105565,"M","N","Y",0,135000,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",365243,1,0,1,0,2,0,1960-08-29,63,"n"
"1065",5105577,"F","N","N",0,180000,"Working","Secondary / secondary special","Married","Municipal apartment",-210,1,1,1,0,2,0,1990-12-20,32,"y"
"1066",5105614,"F","Y","Y",2,135000,"Working","Higher education","Married","House / apartment",-460,1,0,0,0,4,0,1990-02-13,33,"y"
"1067",5105657,"F","Y","Y",2,540000,"Working","Higher education","Single / not married","House / apartment",-422,1,0,1,1,3,0,1985-02-13,38,"y"
"1068",5105685,"F","N","Y",2,144000,"Working","Secondary / secondary special","Married","House / apartment",-2805,1,1,1,0,4,0,1985-03-13,38,"y"
"1069",5105715,"F","N","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-3010,1,0,0,0,2,0,1985-12-14,37,"y"
"1071",5105791,"M","N","N",0,121500,"State servant","Incomplete higher","Single / not married","House / apartment",-1611,1,1,0,0,1,0,1999-05-24,24,"y"
"1072",5105818,"F","N","Y",0,45000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,1,0,2,0,1963-06-17,60,"n"
"1073",5105819,"M","Y","N",2,202500,"Commercial associate","Higher education","Married","House / apartment",-460,1,0,0,0,4,0,1991-10-24,32,"y"
"1074",5105842,"M","Y","Y",0,67500,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1960-12-20,62,"n"
"1075",5105878,"F","N","N",1,387000,"Commercial associate","Higher education","Married","House / apartment",-727,1,0,0,0,3,0,1982-03-21,41,"y"
"1076",5106077,"F","N","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-6944,1,0,0,0,2,1,1969-10-11,54,"y"
"1077",5106118,"F","Y","Y",1,135000,"Working","Higher education","Married","House / apartment",-393,1,0,0,0,3,0,1987-01-07,36,"y"
"1078",5111117,"F","N","Y",1,315000,"Working","Higher education","Married","House / apartment",-1455,1,0,0,0,3,0,1992-02-15,31,"y"
"1079",5111159,"F","Y","Y",1,81000,"Working","Higher education","Married","House / apartment",-1393,1,1,1,0,3,0,1994-09-26,29,"y"
"1080",5111172,"M","Y","Y",0,225000,"Working","Higher education","Married","Rented apartment",-481,1,0,0,0,2,0,1994-11-11,29,"y"
"1081",5111178,"F","N","Y",2,54000,"Working","Higher education","Married","House / apartment",-4560,1,1,0,0,4,0,1993-01-14,30,"y"
"1082",5112599,"F","N","Y",0,103500,"Working","Secondary / secondary special","Married","House / apartment",-12870,1,1,1,0,2,0,1962-05-19,61,"y"
"1083",5112652,"F","N","N",0,67500,"Working","Secondary / secondary special","Married","With parents",-2827,1,1,1,0,2,0,1979-08-02,44,"y"
"1084",5112662,"F","N","N",1,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-604,1,0,0,0,3,0,1990-04-19,33,"y"
"1085",5112736,"M","Y","Y",0,315000,"Working","Higher education","Married","House / apartment",-2796,1,0,0,0,2,0,1973-09-09,50,"y"
"1086",5112737,"M","Y","Y",0,315000,"Working","Higher education","Married","House / apartment",-2796,1,0,0,0,2,0,1973-09-09,50,"y"
"1087",5112738,"M","Y","Y",0,315000,"Working","Higher education","Married","House / apartment",-2796,1,0,0,0,2,0,1973-09-09,50,"y"
"1088",5112765,"F","Y","N",1,315000,"Commercial associate","Higher education","Married","House / apartment",-2065,1,1,1,1,3,0,1993-09-14,30,"y"
"1089",5112833,"F","N","Y",1,90000,"Working","Secondary / secondary special","Separated","With parents",-1017,1,0,1,1,2,0,1987-10-01,36,"y"
"1090",5112870,"M","Y","Y",1,360000,"Working","Secondary / secondary special","Married","House / apartment",-2932,1,0,1,0,3,0,1966-05-26,57,"y"
"1091",5112966,"F","N","N",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-10688,1,0,1,0,2,0,1972-05-27,51,"y"
"1092",5112975,"F","N","N",3,171000,"Working","Secondary / secondary special","Married","House / apartment",-3505,1,1,1,0,5,0,1986-05-27,37,"y"
"1093",5113006,"M","Y","N",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-2199,1,0,0,0,3,0,1970-04-09,53,"y"
"1094",5113020,"M","Y","Y",0,202500,"State servant","Secondary / secondary special","Married","House / apartment",-2199,1,0,0,0,2,0,1983-11-09,40,"y"
"1095",5113057,"F","Y","N",0,202500,"Commercial associate","Incomplete higher","Separated","House / apartment",-1344,1,0,1,1,1,0,1985-04-18,38,"y"
"1096",5113082,"F","N","Y",1,112500,"Working","Higher education","Single / not married","House / apartment",-1131,1,0,0,0,2,0,1981-12-28,41,"y"
"1097",5113132,"F","Y","Y",0,360000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-3535,1,0,0,0,2,0,1971-10-12,52,"y"
"1098",5113134,"F","N","Y",0,189000,"Pensioner","Incomplete higher","Widow","House / apartment",365243,1,0,0,0,1,0,1964-01-30,59,"n"
"1099",5113159,"M","Y","Y",0,157500,"Commercial associate","Secondary / secondary special","Single / not married","Municipal apartment",-2135,1,1,0,0,1,0,1996-11-20,27,"y"
"1100",5113163,"F","Y","Y",1,180000,"Working","Secondary / secondary special","Married","House / apartment",-3716,1,1,1,0,3,0,1989-06-13,34,"y"
"1101",5113171,"F","Y","Y",1,67500,"Working","Secondary / secondary special","Married","House / apartment",-1678,1,0,1,1,3,0,1992-07-12,31,"y"
"1102",5113180,"M","Y","Y",0,135000,"Commercial associate","Higher education","Civil marriage","House / apartment",-613,1,0,0,0,2,0,1975-11-15,48,"y"
"1103",5113259,"F","Y","Y",0,247500,"Working","Secondary / secondary special","Single / not married","With parents",-285,1,0,0,0,1,0,1991-08-31,32,"y"
"1104",5113288,"F","Y","Y",2,121500,"Working","Incomplete higher","Married","House / apartment",-101,1,1,1,0,4,0,1992-11-16,31,"y"
"1105",5113291,"F","Y","Y",2,121500,"Working","Incomplete higher","Married","House / apartment",-101,1,1,1,0,4,0,1992-11-16,31,"y"
"1106",5113302,"M","N","Y",1,180000,"Working","Higher education","Married","With parents",-1654,1,0,0,0,3,0,1980-12-26,42,"y"
"1107",5113343,"M","N","Y",2,135000,"Working","Secondary / secondary special","Married","House / apartment",-4606,1,0,0,0,4,0,1992-07-04,31,"y"
"1108",5113373,"F","N","Y",1,180000,"Pensioner","Higher education","Married","House / apartment",365243,1,0,1,0,3,0,1971-12-05,51,"n"
"1109",5113374,"F","N","Y",1,180000,"Pensioner","Higher education","Married","House / apartment",365243,1,0,1,0,3,0,1971-12-05,51,"n"
"1110",5113401,"M","Y","Y",0,450000,"Commercial associate","Higher education","Single / not married","House / apartment",-588,1,0,0,1,1,0,1994-03-21,29,"y"
"1111",5113406,"M","Y","Y",0,450000,"Commercial associate","Higher education","Single / not married","House / apartment",-588,1,0,0,1,1,0,1994-03-21,29,"y"
"1112",5113420,"F","N","N",1,157500,"Working","Secondary / secondary special","Single / not married","Municipal apartment",-5336,1,0,0,0,2,0,1989-01-27,34,"y"
"1113",5113440,"F","N","Y",0,207000,"Working","Secondary / secondary special","Single / not married","House / apartment",-2506,1,0,0,0,1,0,1972-12-01,50,"y"
"1114",5113455,"F","N","Y",1,126000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-4119,1,0,0,0,3,0,1974-03-23,49,"y"
"1115",5113472,"M","N","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-346,1,0,1,0,2,0,1971-04-28,52,"y"
"1116",5113510,"M","Y","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-132,1,0,0,0,2,0,1976-11-11,47,"y"
"1117",5113539,"F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-1776,1,0,0,0,2,0,1966-06-17,57,"y"
"1118",5113556,"M","Y","Y",0,450000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-923,1,0,1,1,2,0,1973-09-26,50,"y"
"1119",5113621,"M","N","N",0,225000,"Working","Secondary / secondary special","Widow","Municipal apartment",-346,1,0,0,0,1,1,1970-10-04,53,"y"
"1120",5113639,"F","N","N",0,135000,"Pensioner","Higher education","Married","Municipal apartment",365243,1,0,0,0,2,0,1969-12-14,53,"n"
"1121",5113647,"F","N","Y",0,225000,"Working","Incomplete higher","Married","House / apartment",-223,1,0,0,1,2,0,1990-04-26,33,"y"
"1122",5113711,"F","Y","Y",1,405000,"State servant","Secondary / secondary special","Married","House / apartment",-407,1,0,1,1,3,0,1977-06-13,46,"y"
"1123",5113717,"F","N","N",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-3054,1,0,0,1,3,0,1978-12-12,44,"y"
"1124",5113801,"F","N","Y",1,337500,"Working","Secondary / secondary special","Married","House / apartment",-3329,1,0,0,1,3,0,1988-11-14,35,"y"
"1125",5113841,"F","N","Y",0,135000,"Commercial associate","Higher education","Married","House / apartment",-923,1,1,0,1,2,0,1999-05-10,24,"y"
"1126",5113847,"F","N","Y",0,225000,"Working","Secondary / secondary special","Widow","House / apartment",-2384,1,1,0,0,1,0,1969-06-07,54,"y"
"1127",5113854,"M","N","N",0,202500,"Working","Secondary / secondary special","Single / not married","House / apartment",-8290,1,1,0,0,1,0,1981-12-08,41,"y"
"1128",5113861,"M","N","N",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-1259,1,1,0,0,2,0,1995-07-03,28,"y"
"1129",5113922,"F","N","N",0,90000,"Pensioner","Secondary / secondary special","Single / not married","Municipal apartment",365243,1,0,0,0,1,0,1959-08-11,64,"n"
"1130",5113933,"F","N","N",0,67500,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,1,0,1,1,1960-03-05,63,"n"
"1131",5113944,"F","Y","N",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,1,0,2,1,1960-01-12,63,"n"
"1132",5113976,"M","Y","N",0,270000,"Working","Incomplete higher","Married","House / apartment",-893,1,1,1,1,2,0,1991-02-27,32,"y"
"1133",5114032,"F","N","N",0,99000,"Working","Higher education","Married","House / apartment",-5521,1,0,0,0,2,0,1983-10-01,40,"y"
"1134",5114060,"M","Y","N",1,193500,"Working","Higher education","Married","House / apartment",-3999,1,1,1,0,3,0,1974-10-17,49,"y"
"1135",5114061,"M","Y","N",1,193500,"Working","Higher education","Married","House / apartment",-3999,1,1,1,0,3,0,1974-10-17,49,"y"
"1136",5114114,"M","Y","N",0,157500,"Working","Secondary / secondary special","Separated","House / apartment",-712,1,0,1,0,1,0,1977-03-13,46,"y"
"1137",5114138,"F","N","N",2,180000,"State servant","Secondary / secondary special","Married","Office apartment",-2904,1,1,0,0,4,0,1993-04-16,30,"y"
"1138",5114166,"M","Y","N",1,247500,"Working","Higher education","Married","House / apartment",-194,1,1,0,1,3,0,1998-06-09,25,"y"
"1139",5114227,"M","Y","N",2,247500,"Working","Secondary / secondary special","Married","House / apartment",-5673,1,1,0,0,4,0,1973-09-06,50,"y"
"1140",5114240,"F","N","N",0,270000,"Working","Secondary / secondary special","Married","House / apartment",-712,1,1,0,0,2,0,1978-02-07,45,"y"
"1141",5114249,"M","N","N",1,130500,"Working","Incomplete higher","Married","Rented apartment",-1808,1,1,1,0,3,1,1992-11-12,31,"y"
"1142",5114253,"M","N","N",1,130500,"Working","Incomplete higher","Married","Rented apartment",-1808,1,1,1,0,3,1,1992-11-12,31,"y"
